customer_code,first_name,last_name,gender,date_of_birth,email,phone,city,state,annual_income,credit_score,join_date,customer_status
CUST002200,Simran,Agarwal,Female,1988-02-09,simran.agarwal2200@gmail.com,9174369936,Gurgaon,Haryana,1850401,818,2024-04-12,Active
CUST002201,Arjun,Sharma,Male,1988-02-27,arjun.sharma2201@gmail.com,9115668908,Chennai,Tamil Nadu,648974,896,2023-03-07,Active
CUST002202,Vivaan,Kulkarni,Male,1973-08-07,vivaan.kulkarni2202@gmail.com,6591132876,Indore,Madhya Pradesh,2485778,873,2025-11-26,Inactive
CUST002203,Ishita,Nair,Female,1955-03-13,ishita.nair2203@gmail.com,9797092803,Pune,Maharashtra,1727233,371,2016-08-08,Active
CUST002204,Arjun,Kapoor,Male,1961-11-21,arjun.kapoor2204@gmail.com,7489355322,Pune,Maharashtra,2939203,455,2024-09-05,Active
CUST002205,Shreya,Kulkarni,Female,1951-02-08,shreya.kulkarni2205@gmail.com,8978756521,Nagpur,Maharashtra,1676535,877,2019-04-03,Active
CUST002206,Nandini,Das,Female,2008-04-14,nandini.das2206@gmail.com,7645380761,Hyderabad,Telangana,2639808,662,2022-12-25,Active
CUST002207,Aditi,Reddy,Female,1979-08-18,aditi.reddy2207@gmail.com,8292871698,Surat,Gujarat,595399,357,2024-02-13,Active
CUST002208,Riya,Gupta,Female,1984-09-05,riya.gupta2208@gmail.com,8350544458,Chandigarh,Punjab,254062,654,2021-04-20,Active
CUST002209,Ritik,Iyer,Male,1965-08-28,ritik.iyer2209@gmail.com,6562679119,Nagpur,Maharashtra,1389623,795,2019-10-07,Active
CUST002210,Neha,Pandey,Female,1995-05-24,neha.pandey2210@gmail.com,9108894719,Kochi,Kerala,920370,869,2023-06-14,Active
CUST002211,Rahul,Joshi,Male,1996-05-05,rahul.joshi2211@gmail.com,7636836289,Lucknow,Uttar Pradesh,255796,703,2024-12-05,Active
CUST002212,Aditi,Gupta,Female,1971-07-25,aditi.gupta2212@gmail.com,6698314802,Nagpur,Maharashtra,1777197,876,2020-09-13,Active
CUST002213,Sneha,Das,Female,1996-08-07,sneha.das2213@gmail.com,8807826022,Noida,Uttar Pradesh,1572597,671,2022-07-22,Active
CUST002214,Neha,Jain,Female,2004-11-17,neha.jain2214@gmail.com,6620725489,Pune,Maharashtra,2643385,599,2024-04-05,Active
CUST002215,Aanya,Joshi,Female,2000-07-02,aanya.joshi2215@gmail.com,9811776604,Kochi,Kerala,730820,818,2019-03-21,Active
CUST002216,Neha,Pandey,Female,1968-07-04,neha.pandey2216@gmail.com,9035482356,Patna,Bihar,1172020,714,2025-11-14,Active
CUST002217,Mohit,Jain,Male,1988-09-23,mohit.jain2217@gmail.com,8243082998,Ahmedabad,Gujarat,2524767,613,2016-10-31,Active
CUST002218,Aditya,Kulkarni,Male,1979-06-07,aditya.kulkarni2218@gmail.com,7256529461,Jaipur,Rajasthan,2149068,870,2020-03-12,Active
CUST002219,Sakshi,Kulkarni,Female,1978-03-29,sakshi.kulkarni2219@gmail.com,7440911022,Chennai,Tamil Nadu,1284467,548,2022-05-25,Inactive
CUST002220,Sneha,Jain,Female,1966-06-10,sneha.jain2220@gmail.com,9757558683,Bhopal,Madhya Pradesh,415208,830,2019-11-28,Active
CUST002221,Aarav,Mehta,Male,1993-12-20,aarav.mehta2221@gmail.com,9418812076,Noida,Uttar Pradesh,1213293,642,2021-08-13,Active
CUST002222,Arjun,Mehta,Male,1961-06-03,arjun.mehta2222@gmail.com,7539322840,Indore,Madhya Pradesh,1267051,860,2020-10-31,Active
CUST002223,Radhika,Pandey,Female,1965-09-16,radhika.pandey2223@gmail.com,7699651927,Patna,Bihar,2235799,596,2020-06-24,Active
CUST002224,Riya,Iyer,Female,1986-06-04,riya.iyer2224@gmail.com,6652144435,Lucknow,Uttar Pradesh,1947874,780,2022-05-05,Active
CUST002225,Nandini,Gupta,Female,1986-09-27,nandini.gupta2225@gmail.com,8650351197,Chennai,Tamil Nadu,1400392,303,2022-12-02,Active
CUST002226,Meera,Mehta,Female,1954-07-29,meera.mehta2226@gmail.com,6276319132,Mumbai,Maharashtra,1027936,322,2016-09-25,Active
CUST002227,Aanya,Gupta,Female,1995-09-13,aanya.gupta2227@gmail.com,7707611036,Nagpur,Maharashtra,2821498,475,2022-01-17,Active
CUST002228,Varun,Das,Male,1988-01-06,varun.das2228@gmail.com,8061180027,Gurgaon,Haryana,2647668,736,2016-11-10,Active
CUST002229,Diya,Gupta,Female,1988-12-30,diya.gupta2229@gmail.com,8478885601,Kanpur,Uttar Pradesh,1400132,491,2019-10-14,Active
CUST002230,Varun,Das,Male,1961-01-11,varun.das2230@gmail.com,9551641851,Indore,Madhya Pradesh,613981,833,2025-02-01,Inactive
CUST002231,Nikhil,Verma,Male,1972-07-06,nikhil.verma2231@gmail.com,7462663540,Indore,Madhya Pradesh,2256453,621,2018-11-05,Active
CUST002232,Aman,Iyer,Male,1968-12-16,aman.iyer2232@gmail.com,8711232075,Surat,Gujarat,1720167,479,2018-01-05,Active
CUST002233,Diya,Nair,Female,1988-08-03,diya.nair2233@gmail.com,7408142649,Hyderabad,Telangana,2537289,705,2019-09-09,Active
CUST002234,Ananya,Das,Female,1981-08-16,ananya.das2234@gmail.com,6563701297,Patna,Bihar,646272,767,2017-08-08,Active
CUST002235,Siddharth,Agarwal,Male,2003-12-17,siddharth.agarwal2235@gmail.com,9080316808,Ahmedabad,Gujarat,2188359,351,2018-07-01,Active
CUST002236,Siddharth,Iyer,Male,1992-11-08,siddharth.iyer2236@gmail.com,7891230696,Lucknow,Uttar Pradesh,704100,387,2025-01-31,Active
CUST002237,Diya,Mehta,Female,1996-03-24,diya.mehta2237@gmail.com,7311818962,Delhi,Delhi,2666722,512,2026-06-19,Active
CUST002238,Pooja,Nair,Female,1981-10-16,pooja.nair2238@gmail.com,7899135373,Chennai,Tamil Nadu,464982,516,2020-06-19,Active
CUST002239,Rahul,Mehta,Male,1963-12-17,rahul.mehta2239@gmail.com,6634885673,Bhopal,Madhya Pradesh,1357355,352,2018-11-26,Inactive
CUST002240,Muskan,Jain,Female,1993-12-07,muskan.jain2240@gmail.com,6188885027,Bengaluru,Karnataka,2414601,684,2022-06-19,Active
CUST002241,Pooja,Mishra,Female,2007-07-12,pooja.mishra2241@gmail.com,7198317748,Kolkata,West Bengal,1238148,723,2023-01-18,Active
CUST002242,Muskan,Reddy,Female,1998-10-03,muskan.reddy2242@gmail.com,6930117983,Lucknow,Uttar Pradesh,454151,350,2026-02-08,Active
CUST002243,Raj,Gupta,Male,1979-10-26,raj.gupta2243@gmail.com,8023811789,Pune,Maharashtra,2425923,634,2019-08-31,Active
CUST002244,Akash,Joshi,Male,1983-02-14,akash.joshi2244@gmail.com,6416574009,Hyderabad,Telangana,2750939,657,2019-07-19,Active
CUST002245,Shivam,Jain,Male,1995-07-04,shivam.jain2245@gmail.com,7763790154,Bhopal,Madhya Pradesh,1227948,852,2025-06-25,Active
CUST002246,Sneha,Joshi,Female,2003-07-07,sneha.joshi2246@gmail.com,9734451164,Jaipur,Rajasthan,535658,826,2019-07-25,Active
CUST002247,Ananya,Bose,Female,1973-05-12,ananya.bose2247@gmail.com,9012238124,Kolkata,West Bengal,1350826,426,2024-07-11,Active
CUST002248,Anjali,Patel,Female,1970-08-04,anjali.patel2248@gmail.com,7304704537,Kochi,Kerala,1853265,592,2024-07-05,Active
CUST002249,Sneha,Agarwal,Female,1970-05-19,sneha.agarwal2249@gmail.com,6161148387,Indore,Madhya Pradesh,1192591,554,2018-01-07,Active
CUST002250,Ayush,Kapoor,Male,1970-01-22,ayush.kapoor2250@gmail.com,6448364162,Gurgaon,Haryana,2183300,437,2025-10-16,Active
CUST002251,Diya,Mehta,Female,1998-02-11,diya.mehta2251@gmail.com,7359422563,Hyderabad,Telangana,589659,465,2017-02-07,Active
CUST002252,Shreya,Kulkarni,Female,1951-06-28,shreya.kulkarni2252@gmail.com,8088641948,Bengaluru,Karnataka,810066,667,2019-06-28,Active
CUST002253,Rahul,Pandey,Male,1962-02-09,rahul.pandey2253@gmail.com,9210820312,Nagpur,Maharashtra,1847709,782,2023-08-27,Active
CUST002254,Varun,Verma,Male,1975-10-16,varun.verma2254@gmail.com,6605770305,Mumbai,Maharashtra,1542539,383,2018-10-14,Active
CUST002255,Riya,Gupta,Female,1991-09-16,riya.gupta2255@gmail.com,6566897454,Surat,Gujarat,2888479,719,2017-04-28,Active
CUST002256,Rishi,Pandey,Male,1968-09-26,rishi.pandey2256@gmail.com,8132728628,Delhi,Delhi,1958433,525,2016-09-21,Active
CUST002257,Ayush,Iyer,Male,1967-05-24,ayush.iyer2257@gmail.com,9844420016,Nagpur,Maharashtra,2124191,570,2025-07-13,Active
CUST002258,Ritik,Sharma,Male,1996-09-11,ritik.sharma2258@gmail.com,9322487179,Mumbai,Maharashtra,1316070,793,2025-07-19,Active
CUST002259,Radhika,Reddy,Female,1982-07-08,radhika.reddy2259@gmail.com,6479955196,Ahmedabad,Gujarat,2725127,309,2025-03-23,Active
CUST002260,Shivam,Verma,Male,1959-02-05,shivam.verma2260@gmail.com,6896450558,Mumbai,Maharashtra,1689570,593,2021-08-18,Active
CUST002261,Ritik,Reddy,Male,1984-08-31,ritik.reddy2261@gmail.com,6594554007,Mumbai,Maharashtra,1931929,608,2024-06-16,Active
CUST002262,Diya,Pandey,Female,1997-06-18,diya.pandey2262@gmail.com,7733680465,Delhi,Delhi,1406822,896,2026-06-22,Active
CUST002263,Diya,Yadav,Female,1973-09-06,diya.yadav2263@gmail.com,7897322743,Mumbai,Maharashtra,2413427,486,2025-03-10,Active
CUST002264,Meera,Gupta,Female,1990-02-12,meera.gupta2264@gmail.com,8410011703,Bengaluru,Karnataka,2954008,711,2019-03-31,Active
CUST002265,Rishi,Reddy,Male,1955-01-10,rishi.reddy2265@gmail.com,9757169237,Jaipur,Rajasthan,1694247,784,2024-01-09,Active
CUST002266,Varun,Das,Male,1992-07-06,varun.das2266@gmail.com,7631095510,Surat,Gujarat,1827856,549,2018-12-20,Active
CUST002267,Varun,Verma,Male,1977-09-11,varun.verma2267@gmail.com,6024667325,Bengaluru,Karnataka,1949072,668,2025-06-02,Active
CUST002268,Diya,Gupta,Female,2003-05-02,diya.gupta2268@gmail.com,8414751591,Kochi,Kerala,489868,547,2019-01-18,Active
CUST002269,Krishna,Nair,Male,1983-01-15,krishna.nair2269@gmail.com,8787859937,Hyderabad,Telangana,1706769,875,2020-04-03,Active
CUST002270,Pooja,Das,Female,1989-08-07,pooja.das2270@gmail.com,8320690656,Mumbai,Maharashtra,742369,898,2025-02-20,Active
CUST002271,Diya,Joshi,Female,2002-12-05,diya.joshi2271@gmail.com,6634489214,Surat,Gujarat,515356,759,2020-05-23,Active
CUST002272,Rahul,Singh,Male,1977-10-08,rahul.singh2272@gmail.com,9263705102,Lucknow,Uttar Pradesh,834808,854,2022-07-03,Active
CUST002273,Vivaan,Gupta,Male,1979-09-01,vivaan.gupta2273@gmail.com,9864227301,Gurgaon,Haryana,318646,691,2021-09-13,Active
CUST002274,Neha,Kapoor,Female,1974-05-16,neha.kapoor2274@gmail.com,8744463877,Jaipur,Rajasthan,1421536,360,2025-10-12,Active
CUST002275,Manav,Verma,Male,2005-01-25,manav.verma2275@gmail.com,8138443604,Delhi,Delhi,551690,516,2019-04-13,Active
CUST002276,Arjun,Patel,Male,1986-02-15,arjun.patel2276@gmail.com,8853906704,Chandigarh,Punjab,2298737,641,2021-11-01,Active
CUST002277,Pooja,Nair,Female,1997-07-20,pooja.nair2277@gmail.com,8039635399,Surat,Gujarat,349982,365,2020-04-19,Active
CUST002278,Rohan,Kapoor,Male,1978-01-21,rohan.kapoor2278@gmail.com,9614933729,Kanpur,Uttar Pradesh,290731,338,2018-03-07,Active
CUST002279,Nandini,Singh,Female,1957-05-17,nandini.singh2279@gmail.com,8285493295,Kanpur,Uttar Pradesh,1616791,401,2020-07-27,Active
CUST002280,Aditi,Bose,Female,1993-10-03,aditi.bose2280@gmail.com,6872567462,Patna,Bihar,1423325,435,2022-03-22,Active
CUST002281,Sneha,Nair,Female,1962-11-05,sneha.nair2281@gmail.com,9407873222,Noida,Uttar Pradesh,1156869,550,2018-10-16,Active
CUST002282,Ananya,Kulkarni,Female,1963-02-12,ananya.kulkarni2282@gmail.com,7319313221,Nagpur,Maharashtra,744798,316,2024-07-04,Active
CUST002283,Aditi,Chauhan,Female,2003-04-09,aditi.chauhan2283@gmail.com,7384032589,Jaipur,Rajasthan,575590,885,2017-06-16,Active
CUST002284,Raj,Verma,Male,1993-02-02,raj.verma2284@gmail.com,7751335363,Patna,Bihar,398604,393,2018-12-18,Active
CUST002285,Raj,Singh,Male,1967-12-10,raj.singh2285@gmail.com,6455921946,Noida,Uttar Pradesh,2058231,553,2022-09-16,Active
CUST002286,Shreya,Mishra,Female,1980-03-16,shreya.mishra2286@gmail.com,7103709076,Delhi,Delhi,596662,580,2025-02-11,Active
CUST002287,Ayush,Reddy,Male,1990-02-28,ayush.reddy2287@gmail.com,9528260133,Gurgaon,Haryana,2531345,900,2020-01-17,Active
CUST002288,Shivam,Pandey,Male,1999-05-24,shivam.pandey2288@gmail.com,8177685968,Kochi,Kerala,2862948,818,2019-04-28,Active
CUST002289,Karan,Pandey,Male,1974-11-01,karan.pandey2289@gmail.com,9148490942,Pune,Maharashtra,1128604,842,2026-05-13,Active
CUST002290,Pooja,Gupta,Female,1994-06-16,pooja.gupta2290@gmail.com,7214635099,Patna,Bihar,1287865,508,2020-01-19,Active
CUST002291,Aditya,Singh,Male,1957-02-15,aditya.singh2291@gmail.com,6143274154,Jaipur,Rajasthan,2411379,307,2019-06-20,Active
CUST002292,Mohit,Chauhan,Male,1958-03-02,mohit.chauhan2292@gmail.com,8120396134,Gurgaon,Haryana,1425057,484,2022-10-19,Inactive
CUST002293,Radhika,Singh,Female,1978-03-08,radhika.singh2293@gmail.com,7763567387,Kolkata,West Bengal,2154751,559,2021-08-27,Active
CUST002294,Aanya,Gupta,Female,1972-04-03,aanya.gupta2294@gmail.com,7522241394,Delhi,Delhi,730311,834,2017-03-10,Active
CUST002295,Aditi,Bose,Female,1988-02-02,aditi.bose2295@gmail.com,6025269007,Ahmedabad,Gujarat,1582924,843,2017-01-20,Active
CUST002296,Khushi,Bose,Female,1977-10-13,khushi.bose2296@gmail.com,9756736566,Chandigarh,Punjab,1042659,777,2020-12-17,Inactive
CUST002297,Rohan,Pandey,Male,1963-04-14,rohan.pandey2297@gmail.com,7911588241,Bengaluru,Karnataka,581854,664,2021-02-28,Active
CUST002298,Anjali,Jain,Female,1978-01-31,anjali.jain2298@gmail.com,6731570325,Indore,Madhya Pradesh,293316,748,2019-01-06,Active
CUST002299,Arjun,Reddy,Male,1996-10-18,arjun.reddy2299@gmail.com,7727025133,Bhopal,Madhya Pradesh,352062,762,2019-11-04,Active
CUST002300,Shivam,Reddy,Male,1964-09-09,shivam.reddy2300@gmail.com,6858873915,Mumbai,Maharashtra,2040516,883,2016-12-14,Active
CUST002301,Raj,Yadav,Male,1982-02-09,raj.yadav2301@gmail.com,8649212487,Nagpur,Maharashtra,959782,349,2021-10-03,Active
CUST002302,Meera,Jain,Female,1991-03-26,meera.jain2302@gmail.com,8109614664,Lucknow,Uttar Pradesh,272843,537,2017-04-28,Active
CUST002303,Vivaan,Das,Male,2000-09-14,vivaan.das2303@gmail.com,6377248088,Bengaluru,Karnataka,882109,363,2026-07-01,Active
CUST002304,Riya,Bose,Female,2004-03-18,riya.bose2304@gmail.com,6970657068,Gurgaon,Haryana,979347,535,2018-08-13,Inactive
CUST002305,Varun,Mishra,Male,1952-06-16,varun.mishra2305@gmail.com,6545610912,Pune,Maharashtra,1644465,482,2026-01-24,Active
CUST002306,Rishi,Kulkarni,Male,1976-02-26,rishi.kulkarni2306@gmail.com,9645240467,Delhi,Delhi,1574870,720,2022-04-24,Active
CUST002307,Shivam,Iyer,Male,1954-08-10,shivam.iyer2307@gmail.com,9677611905,Chandigarh,Punjab,511693,464,2020-12-15,Active
CUST002308,Rohan,Iyer,Male,2001-06-08,rohan.iyer2308@gmail.com,9505956798,Gurgaon,Haryana,2911779,761,2016-11-18,Active
CUST002309,Riya,Gupta,Female,1995-09-17,riya.gupta2309@gmail.com,9245282988,Mumbai,Maharashtra,1683981,688,2019-10-16,Active
CUST002310,Rishi,Agarwal,Male,2002-07-12,rishi.agarwal2310@gmail.com,8647829428,Chennai,Tamil Nadu,2995961,743,2017-05-03,Active
CUST002311,Karan,Pandey,Male,1966-01-02,karan.pandey2311@gmail.com,8030948341,Bhopal,Madhya Pradesh,2820480,336,2023-02-26,Inactive
CUST002312,Shreya,Yadav,Female,1988-08-14,shreya.yadav2312@gmail.com,6607247489,Kochi,Kerala,1985291,420,2017-07-03,Active
CUST002313,Varun,Joshi,Male,1970-09-09,varun.joshi2313@gmail.com,7029610749,Nagpur,Maharashtra,2158944,607,2024-11-30,Active
CUST002314,Shivam,Reddy,Male,1960-11-03,shivam.reddy2314@gmail.com,9319678225,Chandigarh,Punjab,2651024,829,2021-08-05,Inactive
CUST002315,Muskan,Sharma,Female,1965-10-02,muskan.sharma2315@gmail.com,9943612707,Delhi,Delhi,777505,875,2022-06-10,Active
CUST002316,Sneha,Chauhan,Female,1974-07-19,sneha.chauhan2316@gmail.com,7582629296,Surat,Gujarat,2243097,503,2022-12-31,Inactive
CUST002317,Ayush,Reddy,Male,1975-06-24,ayush.reddy2317@gmail.com,7048052882,Pune,Maharashtra,1173659,722,2017-10-22,Inactive
CUST002318,Karan,Agarwal,Male,1952-02-09,karan.agarwal2318@gmail.com,9954882789,Chandigarh,Punjab,1200879,467,2021-07-26,Active
CUST002319,Pooja,Kulkarni,Female,1983-05-14,pooja.kulkarni2319@gmail.com,9985385836,Kochi,Kerala,1110598,789,2019-02-07,Active
CUST002320,Anjali,Singh,Female,1995-04-10,anjali.singh2320@gmail.com,7545190674,Lucknow,Uttar Pradesh,579430,540,2023-01-10,Active
CUST002321,Neha,Pandey,Female,1967-09-17,neha.pandey2321@gmail.com,9890976733,Lucknow,Uttar Pradesh,1597544,710,2017-12-20,Active
CUST002322,Manav,Kulkarni,Male,1969-11-29,manav.kulkarni2322@gmail.com,6661074858,Kolkata,West Bengal,1445808,504,2017-10-01,Active
CUST002323,Simran,Reddy,Female,1992-11-13,simran.reddy2323@gmail.com,9149211588,Kolkata,West Bengal,2474553,851,2017-01-12,Active
CUST002324,Rahul,Sharma,Male,1984-04-12,rahul.sharma2324@gmail.com,6843678330,Kochi,Kerala,863990,412,2017-02-10,Active
CUST002325,Khushi,Nair,Female,1967-02-24,khushi.nair2325@gmail.com,9801401667,Mumbai,Maharashtra,2421445,849,2019-02-22,Active
CUST002326,Ananya,Kulkarni,Female,1982-09-11,ananya.kulkarni2326@gmail.com,7757972084,Chennai,Tamil Nadu,2478478,533,2023-09-20,Active
CUST002327,Rishi,Patel,Male,1983-04-01,rishi.patel2327@gmail.com,9973096953,Nagpur,Maharashtra,345159,428,2019-02-04,Active
CUST002328,Krishna,Kapoor,Male,1966-12-31,krishna.kapoor2328@gmail.com,8624616647,Chennai,Tamil Nadu,1727363,545,2021-03-26,Active
CUST002329,Aditya,Joshi,Male,2007-02-08,aditya.joshi2329@gmail.com,8058457679,Hyderabad,Telangana,1439346,623,2018-06-24,Active
CUST002330,Priya,Kapoor,Female,1992-01-27,priya.kapoor2330@gmail.com,6435163531,Jaipur,Rajasthan,1603237,842,2025-04-03,Active
CUST002331,Karan,Mishra,Male,1991-09-22,karan.mishra2331@gmail.com,9824345098,Kanpur,Uttar Pradesh,863359,635,2018-06-07,Active
CUST002332,Raj,Singh,Male,1958-08-23,raj.singh2332@gmail.com,7741232959,Indore,Madhya Pradesh,2056592,663,2024-07-27,Active
CUST002333,Shivam,Agarwal,Male,2008-02-20,shivam.agarwal2333@gmail.com,9802860976,Nagpur,Maharashtra,2708202,529,2019-05-04,Active
CUST002334,Aman,Nair,Male,2003-10-25,aman.nair2334@gmail.com,8259237693,Kolkata,West Bengal,859323,516,2024-03-02,Inactive
CUST002335,Karan,Yadav,Male,1978-12-02,karan.yadav2335@gmail.com,7629703566,Noida,Uttar Pradesh,2948432,833,2020-08-03,Inactive
CUST002336,Riya,Reddy,Female,1994-01-24,riya.reddy2336@gmail.com,8370146296,Gurgaon,Haryana,529510,490,2016-09-10,Active
CUST002337,Riya,Iyer,Female,1970-07-08,riya.iyer2337@gmail.com,8862327798,Bengaluru,Karnataka,321900,738,2016-09-09,Active
CUST002338,Riya,Chauhan,Female,1953-08-14,riya.chauhan2338@gmail.com,6626321943,Patna,Bihar,624429,401,2020-04-24,Active
CUST002339,Kavya,Agarwal,Female,1979-10-05,kavya.agarwal2339@gmail.com,8086626343,Kochi,Kerala,2139771,412,2020-03-13,Inactive
CUST002340,Meera,Chauhan,Female,1978-10-14,meera.chauhan2340@gmail.com,7806566842,Noida,Uttar Pradesh,2595239,724,2024-10-26,Active
CUST002341,Neha,Pandey,Female,1979-10-25,neha.pandey2341@gmail.com,8627134235,Kochi,Kerala,763830,564,2022-02-24,Active
CUST002342,Rahul,Singh,Male,1967-10-12,rahul.singh2342@gmail.com,8668317869,Mumbai,Maharashtra,760796,652,2025-10-06,Active
CUST002343,Raj,Agarwal,Male,1964-12-04,raj.agarwal2343@gmail.com,8244231898,Mumbai,Maharashtra,1998268,801,2021-11-30,Active
CUST002344,Rohan,Gupta,Male,1977-03-16,rohan.gupta2344@gmail.com,7584280114,Bengaluru,Karnataka,1694439,579,2022-02-22,Active
CUST002345,Raj,Gupta,Male,1996-12-20,raj.gupta2345@gmail.com,9634160997,Lucknow,Uttar Pradesh,2084522,475,2024-11-22,Active
CUST002346,Meera,Mehta,Female,1988-02-25,meera.mehta2346@gmail.com,7593068737,Nagpur,Maharashtra,2527726,776,2021-11-21,Active
CUST002347,Rishi,Chauhan,Male,2005-05-13,rishi.chauhan2347@gmail.com,8347509119,Bengaluru,Karnataka,2475501,832,2023-06-06,Active
CUST002348,Raj,Joshi,Male,2005-08-23,raj.joshi2348@gmail.com,6993543616,Kolkata,West Bengal,2818478,595,2024-02-16,Active
CUST002349,Varun,Gupta,Male,1980-04-27,varun.gupta2349@gmail.com,9724978749,Nagpur,Maharashtra,2833146,630,2023-09-19,Active
CUST002350,Rahul,Mishra,Male,1990-06-29,rahul.mishra2350@gmail.com,8960917511,Kanpur,Uttar Pradesh,2962268,533,2019-03-22,Active
CUST002351,Arjun,Verma,Male,1976-09-27,arjun.verma2351@gmail.com,7160713428,Kochi,Kerala,2497852,584,2018-07-21,Active
CUST002352,Varun,Iyer,Male,1967-05-06,varun.iyer2352@gmail.com,9052364994,Jaipur,Rajasthan,1819760,743,2017-11-03,Active
CUST002353,Riya,Joshi,Female,1972-09-16,riya.joshi2353@gmail.com,8742074847,Kolkata,West Bengal,2099963,381,2018-10-31,Active
CUST002354,Arjun,Verma,Male,1968-02-15,arjun.verma2354@gmail.com,7344762215,Mumbai,Maharashtra,2985813,461,2022-08-15,Active
CUST002355,Ritik,Jain,Male,1968-07-07,ritik.jain2355@gmail.com,6136394860,Kolkata,West Bengal,1225878,568,2026-05-28,Active
CUST002356,Aditi,Joshi,Female,1985-09-09,aditi.joshi2356@gmail.com,7975476656,Kanpur,Uttar Pradesh,732194,774,2019-07-16,Active
CUST002357,Pooja,Yadav,Female,1962-05-27,pooja.yadav2357@gmail.com,7141308608,Lucknow,Uttar Pradesh,1207876,460,2020-01-21,Active
CUST002358,Arjun,Das,Male,1995-08-18,arjun.das2358@gmail.com,8844596284,Bhopal,Madhya Pradesh,2879883,586,2021-03-18,Active
CUST002359,Rishi,Singh,Male,1986-07-26,rishi.singh2359@gmail.com,9030190480,Chandigarh,Punjab,2829593,548,2020-07-13,Active
CUST002360,Nikhil,Sharma,Male,1950-10-03,nikhil.sharma2360@gmail.com,8646267342,Kolkata,West Bengal,1945933,470,2019-10-04,Active
CUST002361,Aman,Singh,Male,1973-04-11,aman.singh2361@gmail.com,9345853748,Hyderabad,Telangana,1014370,874,2022-09-26,Active
CUST002362,Ayush,Sharma,Male,1966-02-24,ayush.sharma2362@gmail.com,9386657083,Lucknow,Uttar Pradesh,1283168,900,2024-09-30,Active
CUST002363,Varun,Yadav,Male,1959-03-11,varun.yadav2363@gmail.com,7342561397,Ahmedabad,Gujarat,420803,482,2026-06-28,Active
CUST002364,Sneha,Mehta,Female,1979-10-15,sneha.mehta2364@gmail.com,6608919848,Chennai,Tamil Nadu,2409639,786,2023-09-08,Inactive
CUST002365,Nandini,Mishra,Female,2005-11-09,nandini.mishra2365@gmail.com,6348607212,Bhopal,Madhya Pradesh,1665092,420,2018-11-24,Inactive
CUST002366,Varun,Das,Male,1957-12-29,varun.das2366@gmail.com,9691628134,Mumbai,Maharashtra,1714570,891,2025-05-16,Active
CUST002367,Anjali,Mishra,Female,1957-04-01,anjali.mishra2367@gmail.com,8775870028,Kanpur,Uttar Pradesh,1400170,456,2021-08-13,Active
CUST002368,Nandini,Singh,Female,1956-11-09,nandini.singh2368@gmail.com,6986917650,Indore,Madhya Pradesh,322179,437,2021-04-21,Active
